coauthor	all_isiks	all_viafs	localid
$aJungholz, Karl,$d1878-1925	ISIK984	http://viaf.org/viaf/109147094982425081339	7151
$aJuurik, Märt,$d1870-1951	ISIK992	http://viaf.org/viaf/84149542775100301365	7160
$aJõeäär, Aleksander,$d1890-1959	ISIK999	http://viaf.org/viaf/1678149544572500490009	7167
$aJürgens, Bernhard,$d1895-1969	VEPER1005	http://viaf.org/viaf/172147095080125081924	7176
$aMäär, Aleksander,$d1901-1969	VEPER1007	http://viaf.org/viaf/313040014	7178
$aVesilo, Kusta,$d1900-1969	VEPER1010	""	7182
$aPoola, R	VEPER102	""	7191
$aValdmaa, Emil,$d1900-1961	VEPER1027	http://viaf.org/viaf/7149542893400302389	7199
$aOts, Jüri,$d1889-1972	VEPER1036	http://viaf.org/viaf/806152381747901950003	7209
$aJürgenthal, Artur,$d1906-1970	VEPER1039	""	7212
$aMaasing, Richard,$d1896-1976	VEPER1040	""	7214
$aPrii, Voldemar,$d1893-?	VEPER1042	""	7216
$aKaarna, Johan	VEPER1043	""	7217
$aPaabo, Albert,$d1907-1985	VEPER1060	http://viaf.org/viaf/337149544562100490002	7236
$aTanner, Karl,$d1897-1983	VEPER1067	http://viaf.org/viaf/118149542579400300368	7243
$aReili, Valter Johannes,$d1908-1979	VEPER1073	""	7250
$aUnder, Arnold Gustav,$d1897-1973	VEPER1074	""	7251
$aUnt, Johannes,$d1902-?	VEPER1075	""	7252
$aKõpp, Johan,$d1874-1970	VEPER1085	http://viaf.org/viaf/67266255	7263
$aJoasalu, Andres,$d1907-1980	VEPER1092 VEPER4327	http://viaf.org/viaf/5791155226718084490008	7270
$aRattiste, August,$d1893-1961	VEPER1110	http://viaf.org/viaf/8597152381809701950008	7291
$aSaarsen, Villem,$d1891-1982	VEPER1112	http://viaf.org/viaf/67898704	7293
$aKülm, August,$d1903-1994	VEPER1139	""	7321
$aLabidas, Juhan,$d1897-1977	VEPER1171	http://viaf.org/viaf/956152381749101950006	7357
$aMandli, A	VEPER1172	""	7358
$aMurro, Martin	VEPER1173	""	7359
$aToiger, Endel,$d1908-1996	VEPER1201	http://viaf.org/viaf/2149542581100300234	7386
$aAule, Olaf,$d1913-1994	VEPER1202	http://viaf.org/viaf/23123454	7387
$aTammelo, Ilmar,$d1917-1982	VEPER1213	http://viaf.org/viaf/89505288	7398
$aHaamer, Eerik,$d1908-1994	VEPER1222	http://viaf.org/viaf/180173604	7408
$aVaikna, Oskar,$d1905-1970	VEPER1226	http://viaf.org/viaf/13149542766100301311	7412
$aHellat, Aleksander,$d1881-1943	VEPER1228	http://viaf.org/viaf/126145663049805070057	7414
$aPõllupüü, Johannes,$d1889-1946	VEPER1238	""	7425
$aJuht, Ludvig,$d1894-1957	VEPER129	http://viaf.org/viaf/33842194	7479
$aKesa, Ernst,$d1910-1994	VEPER1301	""	7493
$aRoos, Ervin,$d1908-1962	VEPER1323	http://viaf.org/viaf/69940789	7516
$aKangur, Juhan,$d1906-2003	VEPER1326	http://viaf.org/viaf/66163657	7519
$aRähesoo, Karl,$d1898-1972	VEPER1337	http://viaf.org/viaf/2884149544582000490007	7531
$aRästas, Alfred,$d1904-1972	VEPER1345	http://viaf.org/viaf/5428149544601900490006	7540
$aRiismandel, Jaan,$d1884-1944	VEPER1352	http://viaf.org/viaf/8149542588100300528	7548
$aAlgvere, Karl Viktor,$d1907-1973	VEPER1362	http://viaf.org/viaf/293868581	7558
$aJaanusson, Valdar,$d1923-1999	VEPER1383	http://viaf.org/viaf/86306772	7581
$aJaska, Elmar,$d1910-1980	VEPER1385	http://viaf.org/viaf/311372482	7583
$aJoost, Kristjan,$d1913-1987	VEPER1386	http://viaf.org/viaf/5233149544600700490001	7584
$aHansen, Mihkel,$d1904-2004	VEPER140	http://viaf.org/viaf/9328149544631300490002	7600
$aKadak, Tiiu,$d1907-1994	VEPER1419	http://viaf.org/viaf/189790010	7619
$aKruus, P.	VEPER142	""	7620
$aSalasoo, Hugo,$d1901-1991	VEPER1450	http://viaf.org/viaf/37033840	7650
$aMaim, Nikolai,$d1884-1976	VEPER1453	http://viaf.org/viaf/306098197	7653
$aJärvesoo, Elmar,$d1909-1994	VEPER1458	http://viaf.org/viaf/120735354	7657
$aInno, Karl,$d1908-1994	VEPER1459	http://viaf.org/viaf/34928845	7658
$aKaho, Richard Hugo,$d1885-1964	VEPER1472	http://viaf.org/viaf/233175498	7669
$aKangro, Bernard,$d1910-1994	VEPER1474	http://viaf.org/viaf/102379951	7671
$aAavik, Johannes,$d1880-1973	ISIK4613 ISIK8 VEPER1487	http://viaf.org/viaf/44403056	7685
$aAavik, Juhan,$d1884-1982	ISIK9 VEPER1488	http://viaf.org/viaf/6166316	7686
$aAnderson, Walter,$d1885-1962	VEPER1489	http://viaf.org/viaf/97624145	7687
$aEin, Ernst Heinrich,$d1898-1956	VEPER1513	http://viaf.org/viaf/88835705	7708
$aSelter, Karl,$d1898-1958	VEPER1520	http://viaf.org/viaf/6143148947774154950006	7715
$aPõllusaar, Andres,$d1909-2012	VEPER1537	http://viaf.org/viaf/4222149544592700490006	7731
$aKing, Nikolai,$d1900-1973	VEPER1570	http://viaf.org/viaf/205181440	7767
$aKirde, Kaarel,$d1892-1953	VEPER1571	http://viaf.org/viaf/41413863	7768
$aKivimäe, Arnold,$d1908-1988	VEPER1581	http://viaf.org/viaf/84147266597835480709	7778
$aVõõbus, Arthur,$d1909-1988	VEPER1582	http://viaf.org/viaf/261158693	7779
$aKleitsman, Reinhold,$d1892-1975	VEPER1585	http://viaf.org/viaf/45295860	7782
$aTobias-Duesberg, Helen,$d1919-2010	VEPER1589	http://viaf.org/viaf/2229385	7786
$aKoern, Villem,$d1903-1973	VEPER1591	http://viaf.org/viaf/61155284910687062641	7789
$aKohh, Elmar,$d1907-2003	VEPER1592	http://viaf.org/viaf/4407149544594200490008	7790
$aKoit, Jakob,$d1906-1988	VEPER1593	http://viaf.org/viaf/159147266667035481271	7791
$aEstam, Johann Georg,$d1891-1955	VEPER1604	http://viaf.org/viaf/302663595	7804
$aGrünthal, Timotheus,$d1893-1955	VEPER1610	http://viaf.org/viaf/744149544565400490007	7811
$aKoljo, Boris,$d1901-1963	VEPER1622	http://viaf.org/viaf/28098476	7821
$aIse, Rudolf,$d1892-1982	VEPER1624	http://viaf.org/viaf/7123149544614900490004	7822
$aKopvillem, Jaan,$d1885-1956	VEPER1632	http://viaf.org/viaf/69974477	7826
$aKöstner, Nikolai,$d1889-1959	VEPER1636	http://viaf.org/viaf/306137128	7830
$aRaud, Villibald,$d1898-1982	VEPER1652	http://viaf.org/viaf/165600668	7844
$aPoska, Anna,$d1905-1986	VEPER1673	http://viaf.org/viaf/33149542912900302287	7865
$aÖpik, Ernst,$d1893-1985	VEPER1688	http://viaf.org/viaf/8469460	7879
$aMadar, Johannes,$cpseud.,$d1916-1984	VEPER1697	http://viaf.org/viaf/26945780	7888
$aViidik, August	VEPER1699	""	7890
$aVeinberg, Ernst,$d1896-1946	VEPER1700	http://viaf.org/viaf/14149542594900300753	7893
$aTattar, A	VEPER1716	""	7909
$aTattar, A.	VEPER1716	""	7909
$aWarma, Aleksander,$d1890-1970	VEPER1720	http://viaf.org/viaf/32413941	7914
$aViirsoo, Eduard Voldemar,$d1903-1988	VEPER1727	http://viaf.org/viaf/1929149544574600490004	7921
$aViirsoo, Osvald Leopold,$d1901-1989	VEPER1730	""	7925
$aKoolmeister, Richard,$d1905-1981	VEPER1733	http://viaf.org/viaf/72748522	7928
$aRänk, Aino,$d1906-1987	VEPER1744	http://viaf.org/viaf/21144814264244586270	7938
$aAav, Herman,$d1878-1961	ISIK6 VEPER1759	http://viaf.org/viaf/7996149544621300490005	7952
$aKrepp, Endel,$d1908-1983	VEPER1775	http://viaf.org/viaf/24614085	7969
$aPehap, Erich,$d1912-1981	VEPER1795	http://viaf.org/viaf/105857772	7989
$aKurrik, Helmi,$d1883-1960	VEPER1808	http://viaf.org/viaf/57614452	8002
$aKõivastik, Teodor,$d1908-1990	VEPER1813	http://viaf.org/viaf/17149542571200300146	8007
$aKõpp, Peeter,$d1888-1960	VEPER1815	http://viaf.org/viaf/4166149544592000490003	8009
$aKägi, Eduard,$d1899-1997	VEPER1818	http://viaf.org/viaf/4361149544593600490005	8012
$aKünnapas, Theodor,$d1902-1994	VEPER1820	http://viaf.org/viaf/209612031	8014
$aLaakmann, Karl Heinrich,$d1892-1955	VEPER1823	http://viaf.org/viaf/73969596	8017
$aVares, J	VEPER1827	""	8021
$aAlbo, August,$d1893-1963	VEPER1850	http://viaf.org/viaf/9660149544633700490006	8047
$aPoska-Grünthal, Vera,$d1898-1986	VEPER1867	http://viaf.org/viaf/48784968	8065
$aAnderson, Leo,$d1903-1980	VEPER1910	http://viaf.org/viaf/13149542894900302442	8112
$aInari, Eerik,$d1897-1998	VEPER1942	http://viaf.org/viaf/190000518	8147
$aKivilaan, Aleksander,$d1906-1997	VEPER1946	http://viaf.org/viaf/3546149544587100490007	8150
$aLaur, Ants,$d1899-1996	VEPER1970	http://viaf.org/viaf/69878839	8174
$aLepiksaar, Johannes,$d1907-2005	VEPER1976	http://viaf.org/viaf/54667543	8180
$aLeppik, Elmar E.,$d1898-1978	VEPER1979	http://viaf.org/viaf/81514781	8183
$aLind, Siim,$d1899-1984	VEPER1986	http://viaf.org/viaf/6091149544607100490007	8191
$aMarkus, Eduard,$d1889-1971	VEPER1996	http://viaf.org/viaf/11474155	8198
$aGrünberg, Jaan,$d1889-1969	VEPER2035	http://viaf.org/viaf/18146635635941982295	8243
$aVomm, Benita,$d1908-2005	VEPER204	http://viaf.org/viaf/434149544563000490008	8248
$aLeesment, Heikki,$d1914-2005	VEPER205	http://viaf.org/viaf/73149542592000300735	8259
$aKõks, Endel,$d1912-1983	VEPER2053	http://viaf.org/viaf/304937915	8263
$aLuts, Karin,$d1904-1993	VEPER2061	http://viaf.org/viaf/77375273	8272
$aMölder, August,$d1914-1982	VEPER2076	http://viaf.org/viaf/8149542961000302859	8287
$aNõmmik, Juhan,$d1902-1975	VEPER2077	http://viaf.org/viaf/1789147425880545040003	8288
$aRüga, Eduard,$d1903-1997	VEPER2095	http://viaf.org/viaf/14618713	8305
$aSimulson, Mari,$d1911-2000	VEPER2097	""	8307
$aUlm, A. A	VEPER2103	""	8315
$aVeeber, Agathe,$d1901-1988	VEPER2104	http://viaf.org/viaf/311361040	8316
$aArike, Juhan,$d1905-1984	VEPER2135	""	8349
$aArro, Elmar,$d1899-1985	VEPER2144	http://viaf.org/viaf/268391133	8358
$aSandur, Harjo,$d1910-1949	VEPER2149	""	8363
$aEerme, Eduard,$d1886-1973	VEPER2214	http://viaf.org/viaf/101149542907800302300	8431
$aEerme, Emil,$d1914-2003	VEPER2215	http://viaf.org/viaf/311361998	8432
$aMeister, Aksel	VEPER2216	""	8433
$aEinberg, Hans,$d1892-1955	VEPER2228	http://viaf.org/viaf/5124149544599700490001	8446
$aEkbaum, Artur,$d1903-1976	VEPER2237	http://viaf.org/viaf/48477874	8455
$aKiiver, Helmar,$d1908-1988	VEPER226	http://viaf.org/viaf/22154681702847860029	8480
$aErenurm, Karl,$d1900-1994	VEPER2273	http://viaf.org/viaf/112146634491141932734	8494
$aErmaste, Nigul,$d1895-1981	VEPER2278	""	8499
$aViisimaa, Aarne,$d1898-1989	VEPER2282	http://viaf.org/viaf/203068261	8504
$aKotka, Georg,$d1898-1993	VEPER2299	""	8521
$aGnadenteich, Jaan,$d1904-1968	VEPER2314	http://viaf.org/viaf/2320149544577600490004	8538
$aGrau, Karl,$d1884-1952	VEPER2316	http://viaf.org/viaf/8412152381808301950009	8540
$aHaavaniit, Aleksander,$d1903-2002	VEPER2338	""	8563
$aHanko, Erich,$d1912-1996	VEPER2348	http://viaf.org/viaf/2154981703967740645	8574
$aPant, Laine,$d1911-2013	VEPER237	http://viaf.org/viaf/3020149544583200490008	8597
$aHerodes, Artur,$d1898-1982	VEPER2388	http://viaf.org/viaf/7517149544617800490005	8616
$aHinno, Aleksander,$d1904-1992	VEPER2396	http://viaf.org/viaf/2749149544581200490002	8625
$aHint, Virge,$d1918-2002	VEPER2402	http://viaf.org/viaf/122146937867613832789	8633
$aPerlitz, Harald,$d1889-1972	VEPER2403	http://viaf.org/viaf/311346085	8634
$aKilkson, Ernst,$d1890-1973	VEPER2404	http://viaf.org/viaf/4895149544597700490003	8635
$aLeius, Kaarel,$d1891-1969	VEPER2433	http://viaf.org/viaf/3429147373411741580002	8666
$aLepp, Eerik,$d1903-1981	VEPER244	http://viaf.org/viaf/7149542953400302757	8673
$aPerem, Endel,$d1911-2002	VEPER2468	http://viaf.org/viaf/4393147484288849360002	8702
$aIdla, Ernst,$d1901-1980	VEPER2473	http://viaf.org/viaf/25407188	8707
$aIlbak, Ella,$d1895-1997	VEPER2477	http://viaf.org/viaf/53329116	8711
$aIlves, Juhan	VEPER2489	""	8724
$aIssako, Voldemar,$d1902-1999	VEPER2497	http://viaf.org/viaf/65149542631900301064	8732
$aJaakson, Erich,$d1891-1950	VEPER2505	http://viaf.org/viaf/5592149544603200490009	8742
$aJaanis, Johannes,$d1888-1959	VEPER2509	""	8746
$aJalajas, Jakob,$d1869-1957	VEPER2524	http://viaf.org/viaf/3625149544587700490009	8760
$aJohani, Helene,$d1893-1967	VEPER2561	http://viaf.org/viaf/3154681801047861378	8801
$aJuhkentaal, Julius,$d1909-1998	VEPER2574	http://viaf.org/viaf/3373149544586000490008	8815
$aJung, Artur,$d1877-1959	VEPER2579	http://viaf.org/viaf/702149544564900490006	8820
$aMarley, Karl Leopold,$d1890-1981	VEPER2587	http://viaf.org/viaf/146149542802600301632	8828
$aKosenkranius, Hans,$d1907-2003	VEPER2603	http://viaf.org/viaf/23167678	8846
$aPiiper, Johannes,$d1882-1973	VEPER2666	http://viaf.org/viaf/287943520	8912
$aNieländer, L.	VEPER2673	""	8920
$aKaarma, Otto,$d1905-1975	VEPER2705	http://viaf.org/viaf/302304446	8956
$aOnu Aadu,$cpseud.,$d1903-1978	VEPER2727	http://viaf.org/viaf/9739149544634300490006	8980
$aMassakas, Aleksander,$d1905-1995	VEPER275	http://viaf.org/viaf/6305149544608600490002	9005
$aNuudi, Harry,$d1894-1965	VEPER277	http://viaf.org/viaf/7447149544617300490006	9026
$aKalling-Kant, Leida,$d1904-1971	VEPER2795	http://viaf.org/viaf/10149542580300300422	9054
$aKalm, Alfred,$d1883-1959	VEPER2797	http://viaf.org/viaf/70108753	9056
$aKana, Voldemar,$d1903-1981	VEPER2812	""	9073
$aKandre, Elmar Ernst,$d1902-1970	VEPER2813	""	9074
$aKangro, Peeter,$d1901-1990	VEPER2820	http://viaf.org/viaf/28700968	9082
$aKangro, Viktor,$d1908-2003	VEPER2823	""	9085
$aKann, Nikolai,$d1873-1948	VEPER2840	http://viaf.org/viaf/14147121643926391572	9104
$aKapper, Stana,$d1894-1960	VEPER2843	""	9107
$aKarheiding, Johannes,$d1887-1969	VEPER2848	http://viaf.org/viaf/76149542595500300743	9112
$aKasemets, Anton,$d1890-1978	VEPER2882	http://viaf.org/viaf/29896137	9150
$aKask, Johan,$d1888-?	VEPER2894	""	9161
$aKask, Johann,$d1888-?	VEPER2894	""	9161
$aKask, L	VEPER2896	""	9163
$aMolle, Alfred,$d1910-1998	VEPER2925	""	9194
$aMägi, Artur,$d1904-1981	VEPER2933	http://viaf.org/viaf/38339724	9203
$aKaups, Richard,$d1897-1979	VEPER2948	""	9219
$aKeerd, Mihkel,$d1887-1982	VEPER2954	http://viaf.org/viaf/33046560	9225
$aKeerdoja, Karl Robert,$d1896-1968	VEPER2956	http://viaf.org/viaf/28096084	9227
$aLannus, Paul,$d1900-1965	VEPER298	http://viaf.org/viaf/80149542755300301225	9253
$aKelder, Sulev,$d1895-1980	VEPER3020	http://viaf.org/viaf/21149542571200300148	9300
$aLuht, Mihkel,$d1894-1971	VEPER3050	""	9331
$aMännik, Valter,$d1899-1951	VEPER3052	""	9333
$aLaurits, Osvald,$d1910-1998	VEPER3060	""	9341
$aPettai, Ferdinand,$d1888-1976	VEPER3099	""	9383
$aÜlavere, Jaanus,$d1910-1987	VEPER31	http://viaf.org/viaf/26979489	9384
$aKiidla, August,$d1906-1976	VEPER3116	http://viaf.org/viaf/68149542814400301854	9400
$aLaasi, Ants,$d1909-1989	VEPER312	""	9404
$aKiiss, August,$d1882-1965	VEPER3129	http://viaf.org/viaf/328149544562100490009	9414
$aTimpka, Leo	VEPER3172	""	9460
$aKirnmann, Evald,$d1895-1949	VEPER3174	http://viaf.org/viaf/3466646	9462
$aKirsimägi, Endel,$d1900-1988	VEPER3186	http://viaf.org/viaf/2267149544577300490008	9475
$aKitzberg, Johanna,$d1876-1964	VEPER3192	http://viaf.org/viaf/20153409667741580203	9482
$aKitzberg, Peeter,$d1891-1985	VEPER3197	""	9487
$aKivi, August	VEPER3205	""	9496
$aKivisikk, August,$d1907-1976	VEPER3241	http://viaf.org/viaf/7474153411849941700006	9535
$aKlaassen, J	VEPER3259	""	9554
$aKleitsman, Marie,$d1900-1984	VEPER3264	""	9560
$aTaul, Jaak,$d1905-2007	VEPER330	http://viaf.org/viaf/306221700	9600
$aTreufeldt, Jaan,$d1888-1979	VEPER3348	http://viaf.org/viaf/15149542594300300741	9653
$aAlender, A.	VEPER3370	""	9677
$aVälbe, Jüri,$d1881-1961	VEPER3397	http://viaf.org/viaf/3561154688485848380003	9705
$aSulla, Osvald August,$d1886-1983	VEPER340	""	9709
$aUngerson, J	VEPER3408	""	9717
$aUngerson, J.	VEPER3408	""	9717
$aLasn, Kristjan,$d1908-1984	VEPER3430	""	9742
$aKoljo, Karl,$d1897-1986	VEPER3433	http://viaf.org/viaf/3560149544587200490007	9745
$aTriefeldt, Jaak	VEPER344	""	9752
$aPrima, Aleksander,$d1906-1983	VEPER346	http://viaf.org/viaf/769149544565600490005	9773
$aKook, Karl,$d1899-1987	VEPER3462	http://viaf.org/viaf/8678149544626600490000	9776
$aKool, Karl,$d1907-1975	VEPER3472	http://viaf.org/viaf/8813149544627700490004	9786
$aMaiste, A	VEPER3480	""	9795
$aPäts, Johanna,$d1890-1977	VEPER3486	http://viaf.org/viaf/306361798	9801
$aKorjus, Tabea	VEPER3497	""	9813
$aKorjus, Tabea,$d1901-1988	VEPER3497	""	9813
$aKornel, Gustav,$d1892-1967	VEPER3499	""	9815
$aKornel, Karl,$d1882-1953	VEPER3500	http://viaf.org/viaf/8590149544626200490009	9818
$aEnno, Mihkel,$d1904-1984	VEPER3513	http://viaf.org/viaf/8154681819947861671	9832
$aKriisa, August,$d1908-1974	VEPER3549	""	9870
$aKristian, Aksel,$d1900-1985	VEPER3551	""	9873
$aKukk, Jaak,$d1904-2001	VEPER3592	http://viaf.org/viaf/2935147270735335700003	9918
$aNiggol, Helmi	VEPER3654	""	9985
$aKurvits, Aleksander,$d1896-1958	VEPER3675	http://viaf.org/viaf/147149542802600301635	10006
$aKurvits, Juhan,$d1895-1953	VEPER3677	""	10008
$aKuusik, Hans,$d1872-1958	VEPER3679	http://viaf.org/viaf/5777149544604600490002	10010
$aKõks, Jaan,$d1913-1975	VEPER3696	""	10029
$aTiitso, Maks,$d1900-1944	VEPER3715	http://viaf.org/viaf/28078615	10051
$aSuurküla, Jüri,$d1907-1970	VEPER3717	http://viaf.org/viaf/306426431	10053
$aParts, Anton,$d1891-1960	VEPER3722	http://viaf.org/viaf/10149542632900300988	10058
$aVahter, Leonhard,$d1896-1983	VEPER3728	http://viaf.org/viaf/18744019	10062
$aKuusk, Jaak,$d1901-1962	VEPER3730	http://viaf.org/viaf/5978205	10065
$aKäbin, Abel,$d1899-1974	VEPER3743	""	10079
$aKäbin, Liis,$d1896-1976	VEPER3744	http://viaf.org/viaf/23149542903700302564	10080
$aKivisild, J	VEPER3749	""	10085
$aKäärik, Edit	VEPER3770	""	10108
$aKöstner, Martin,$d1899-1977	VEPER3772	http://viaf.org/viaf/2702152381764301950006	10110
$aKütt, A.	VEPER3780	http://viaf.org/viaf/166647886	10119
$aKütt, Aleksander	VEPER3780	http://viaf.org/viaf/166647886	10119
$aKütt, Aleksander,$d1900-1968	VEPER3780	http://viaf.org/viaf/166647886	10119
$aKüttim, Herbert,$d1901-?	VEPER3783	""	10122
$aLaas, M	VEPER3805	""	10146
$aLagman, Herbert,$d1916-2007	VEPER3808	""	10149
$aRaatma, Salme,$d1915-2008	VEPER381	http://viaf.org/viaf/11144782933014766925	10151
$aLahe, Adolf,$d1911-1977	VEPER3813	http://viaf.org/viaf/45153409654141580092	10155
$aLanno, Paul-Siegfried,$d1896-1981	VEPER3832	http://viaf.org/viaf/861149544566200490003	10176
$aLauri, Johannes Oskar,$d1891-1974	VEPER3850	http://viaf.org/viaf/83506910	10196
$aLauri, Johannes-Oskar,$d1891-1974	VEPER3850	http://viaf.org/viaf/83506910	10196
$aParts, Adolf,$d1904-1996	VEPER3875	http://viaf.org/viaf/6237147484296949360009	10223
$aLehtmets, Valfreid Artur,$d1900-1984	VEPER3899	""	10249
$aGering, Arnold,$d1894-1955	VEPER39	http://viaf.org/viaf/64149542849900302150	10250
$aLeht, August,$d1901-1967	VEPER3901	""	10253
$aLeinjärv, Aleksander Johannes,$d1899-1986	VEPER3911	""	10263
$aLeithammel, Ernst,$d1894-1955	VEPER3915	http://viaf.org/viaf/4348147373417641580009	10267
$aLemba, Theodor,$d1876-1962	VEPER3919	http://viaf.org/viaf/5593147373425741580001	10271
$aLemberg, Adelaide,$d1904-1986	VEPER3924	http://viaf.org/viaf/7457149544617400490006	10277
$aZimmermann, Jaan,$d1880-1942	VEPER3944	""	10298
$aKaropun, David,$d1899-1976	VEPER3955	""	10309
$aLepvalts, Rudolf,$d1906-1978	VEPER3970	http://viaf.org/viaf/3680149544588100490007	10326
$aLiebus, Peeter,$d1889-1973	VEPER3974	http://viaf.org/viaf/57147370542241440500	10330
$aPuura, Nikolai,$d1895-1983	VEPER399	""	10347
$aLill, Ilmar,$d1908-1989	VEPER3995	http://viaf.org/viaf/12153409659341580587	10353
$aLill, Julius,$d1878-1951	VEPER3998	""	10356
$aLindeberg-Lindvet, Valter,$d1887-1959	VEPER4010	""	10371
$aLohk, Elmar,$d1901-1963	VEPER4037	http://viaf.org/viaf/7440149544617300490000	10400
$aJaago, Jaan,$d1887-1949	VEPER406	http://viaf.org/viaf/31164376	10423
$aTammemägi, Leino,$d1909-1994	VEPER4064	http://viaf.org/viaf/174149542870400302206	10428
$aLorens, Jaan,$d1888-1957	VEPER4081	""	10447
$aLossmann, Arthur,$d1877-1972	VEPER4084	http://viaf.org/viaf/304960182	10450
$aPärn, Joh	VEPER4110	""	10479
$aTubin, Eduard,$d1905-1982	VEPER4112	http://viaf.org/viaf/10034988	10481
$aLuts, Theodor,$d1896-1980	VEPER4118	http://viaf.org/viaf/8369147425870545040006	10487
$aMaddisoo, Eugen,$d1886-1954	VEPER4146	http://viaf.org/viaf/73145304391278571604	10516
$aMarkus, Jüri,$d1876-1931	VEPER4175	""	10545
$aMartin, E.	VEPER4180	http://viaf.org/viaf/30152380096201762579	10551
$aMartin, Edmund,$d1910-2003	VEPER4180	http://viaf.org/viaf/30152380096201762579	10551
$aMartin, Oskar,$d1897-1960	VEPER4181	http://viaf.org/viaf/73149542850800302149	10552
$aPaju, Martin,$d1875-?	VEPER4192	""	10563
$aTruusööt, Mihkel,$d1903-1993	VEPER4207	http://viaf.org/viaf/8976149544628900490008	10576
$aRaamot, Mari,$d1872-1966	VEPER4212	http://viaf.org/viaf/34020478	10580
$aRoots, Olav,$d1910-1974	VEPER4213	http://viaf.org/viaf/121610146	10581
$aViilu, Karl Elmar,$d1902-?	VEPER4215	""	10583
$aTiitso, Joosep,$d1897-1979	VEPER4216	http://viaf.org/viaf/1935149544574600490004	10584
$aKampmann, Leopold,$d1888-1953	VEPER4271	http://viaf.org/viaf/2282149544577400490006	10642
$aSoans, Theodor,$d1894-1961	VEPER4290	http://viaf.org/viaf/78149542573700300164	10661
$aJakobson, Aleksander	VEPER4319	http://viaf.org/viaf/20155767301027761608	10692
$aVoiko, Klavdia,$d1909-?	VEPER449	""	10724
$aKint, Tõnis,$d1896-1991	VEPER468	http://viaf.org/viaf/73026953	10744
$aKalm, Hans,$d1889-1981	VEPER576	http://viaf.org/viaf/24192310	10863
$aVrager, Elmar,$d1916-1998	VEPER689	http://viaf.org/viaf/38992687	10986
$aKiviste, Einar,$d1906-1986	VEPER720	http://viaf.org/viaf/4810149544597200490006	11022
$aLeps, Erich,$d1901-1965	VEPER762	http://viaf.org/viaf/4919149544597900490004	11066
$aMadis, Voldemar,$d1909-1997	VEPER778	http://viaf.org/viaf/14149542953500302753	11083
$aAbel, Karl,$d1897-1962	VEPER783	""	11089
$aJakobsen, Ludvig Karl,$d1893-1961	VEPER827	http://viaf.org/viaf/180147095167425082784	11136
$aKasak, Elias,$d1895-1985	VEPER829	http://viaf.org/viaf/249564468	11138
$aHaas, Õie,$d1912-2008	VEPER835	http://viaf.org/viaf/278733413	11145
$aViinapuu, Hans,$d1897-1987	VEPER836	http://viaf.org/viaf/6001149544606200490005	11146
$aJaanson, Hugo,$d1894-1959	VEPER843	http://viaf.org/viaf/6868152381794901950008	11154
$aLuts, Alfred,$d1899-1991	VEPER851	http://viaf.org/viaf/62824011	11163
$aTiivel, Ernst,$d1900-2000	VEPER854	http://viaf.org/viaf/4135149544591800490002	11166
$aUnt, Jaan,$d1894-1974	VEPER855	http://viaf.org/viaf/1175149544568600490004	11167
$aDaniel, J.	VEPER863	""	11176
$aEsop, August,$d1899-1979	VEPER876	""	11187
$aKauri, Hans,$d1906-1999	VEPER887	http://viaf.org/viaf/13048630	11192
$aAbel, Aleksander,$d1905-1971	ISIK4641 VEPER907	http://viaf.org/viaf/38546942	11214
$aJohari, Arvo,$d1909-1996	VEPER933	http://viaf.org/viaf/23149542580600300441	11243
$aTuulse, Armin,$d1907-1977	VEPER961	http://viaf.org/viaf/92756733	11271
$aSaarekivi, Eduard Bernhard,$d1904-1968	VEPER983	http://viaf.org/viaf/58149542898600302473	11295
$aTassa, Konstantin,$d1899-1969	VEPER984	""	11296
$aMartin, Alma,$d1894-1969	VEPER992	http://viaf.org/viaf/21149542586000300471	11305
$aMaide, Jaan,$d1896-1945	new1	http://viaf.org/viaf/4732149544596500490006	11312
$aMaide, Jaan,$d1896-1945?	new1	http://viaf.org/viaf/4732149544596500490006	11312
$aMartin, Johan,$d1893-1959	new2	""	11313
$aMartin, Johan,$d1893-?	new2	""	11313
$aMeinwaldt, Mart,$d1840-1907	new3	""	11314
$aMeinwaldt, Mart.,$d1840-1907	new3	""	11314
$aMirabeau, Octave,$d1850-1917	new4	""	11315
$aMirbeau, Octave,$d1848-1917	new4	""	11315
$aNiggol, Heinrich,$d1890-1918	new5	""	11316
$aNiggol, Heinrich Oskar,$d1890-1918	new5	""	11316
$aNyman, Johannes,$d1893-1966	new6	""	11317
$aNymann, Johannes,$d1893-1966	new6	""	11317
$aQuandt, Johann Christian,$cnoorem,$d1733-1822	new7	http://viaf.org/viaf/19149542849400302155	11318
$aQuandt, Johann Christian,$d1733-1822	new7	http://viaf.org/viaf/19149542849400302155	11318
$aQuandt,Johann Christian,$d1733-1822	new7	http://viaf.org/viaf/19149542849400302155	11318
$aJaanusson, Jaan,$d1903-?	new8	http://viaf.org/viaf/1946149544574700490006	11319
$aLehiste, W. J.,$cpseud.,$d1903-?	new8	http://viaf.org/viaf/1946149544574700490006	11319
